PLZ;ORT;Kanton;Latitude;Longitude
9038;Rehetobel;AR;47.42783643;9.482075622
1297;Founex;VD;46.33646506;6.184882814
9042;Speicher;AR;47.41289958;9.444112049
9043;Trogen;AR;47.40059935;9.47761995
9044;Wald AR;AR;47.414104;9.499812
9050;Appenzell;AI;47.33662496;9.413054347
9052;Niederteufen;AR;47.393683;9.364295
9053;Teufen AR;AR;47.393462;9.396778
9054;Haslen AI;AI;47.362469;9.382023
9055;Bühler;AR;47.38072369;9.427031971
9056;Gais;AR;47.36924986;9.471646816
1298;Céligny;GE;46.351672;6.190504
9057;Weissbad;AI;47.28047;9.393619
9058;Brülisau;AI;47.296615;9.454525
9062;Lustmühle;AR;47.398868;9.358175
9063;Stein AR;AR;47.375133;9.335735
9064;Hundwil;AR;47.320898;9.318027
9100;Herisau;AR;47.38287873;9.27443681
9102;Herisau;AR;47.38287873;9.27443681
1299;Crans-près-Céligny;VD;46.36433443;6.205160028
9103;Schwellbrunn;AR;47.35179319;9.235045061
9104;Waldstatt;AR;47.35708037;9.284885681
9105;Schönengrund;AR;47.32070149;9.232076487
9107;Urnäsch;AR;47.29654218;9.267795672
9108;Gonten;AI;47.31918726;9.348927669
1302;Vufflens-la-Ville;VD;46.574752;6.536832
9112;Schachen b.Herisau;AR;47.383418;9.242228
9113;Degersheim;SG;47.38512838;9.186763926
9114;Hoffeld;SG;47.362423;9.175026
9115;Dicken;SG;47.336855;9.192265
9116;Wolfertswil;SG;47.394968;9.182031
9122;Mogelsberg;SG;47.35632514;9.158941858
9123;Nassen;SG;47.373416;9.136167
9125;Brunnadern;SG;47.31951094;9.140134857
9126;Necker;SG;47.350821;9.13479616
9127;St.Peterzell;SG;47.32907;9.199634
9633;Bächli (Hemberg);SG;47.29708;9.182745
9200;Gossau SG;SG;47.42202;9.25489
9203;Niederwil SG;SG;47.42197;9.201364
9204;Andwil SG;SG;47.464568;9.26909
9205;Waldkirch;SG;47.46416952;9.303333309
9212;Arnegg;SG;47.44299;9.25549
9213;Hauptwil-Gottshaus;TG;47.438441;9.252024458
9214;Kradolf-Schönenberg;TG;47.518344;9.181181
9216;Heldswil;TG;47.512861;9.223553
9215;Schönenberg TG;TG;47.521648;9.19917
9220;Bischofszell;TG;47.49561551;9.216146548
9223;Schweizersholz;TG;47.502016;9.199496
9225;Wilen (Gottshaus);TG;47.486879;9.30202
9230;Flawil;SG;47.40531674;9.198021492
9231;Egg (Flawil);SG;47.390268;9.226915
9604;Oberrindal;SG;47.39658;9.08599
9240;Uzwil;SG;47.44678988;9.117494133
1307;Lussery-Villars;VD;46.346778;7.163295
9242;Oberuzwil;SG;47.42154364;9.141082906
9248;Bichwil;SG;47.420629;9.136419
9243;Jonschwil;SG;47.428418;9.086715
9244;Niederuzwil;SG;47.411008;9.086232672
9245;Oberbüren;SG;47.44209225;9.181502856
9246;Niederbüren;SG;47.46179201;9.215383783
9247;Henau;SG;47.448271;9.115985937
9249;Algetshausen;SG;47.44796;9.108135
9302;Kronbühl;SG;47.448013;9.378042421
1305;Penthalaz;VD;46.61277537;6.529053247
9303;Wittenbach;SG;47.467327;9.381567
9304;Bernhardzell;SG;47.472936;9.335445
9305;Berg SG;SG;47.484659;9.398366
9306;Freidorf TG;TG;47.492877;9.375515
9315;Winden;TG;47.50636;9.3565
9308;Lömmenschwil;SG;47.497145;9.355074
9312;Häggenschwil;SG;47.494216;9.346194
9313;Muolen;SG;47.51679752;9.316813178
9314;Steinebrunn;TG;47.534105;9.3432
1315;La Sarraz;VD;46.65450095;6.504754495
9320;Arbon;TG;47.51523119;9.41954934
9322;Egnach;TG;47.52892317;9.365700954
9323;Steinach;SG;47.4943071;9.435649403
9325;Roggwil TG;TG;47.501273;9.370704
9326;Horn;TG;47.4927902;9.461374272
9327;Tübach;SG;47.48285322;9.454394538
1317;Orny;VD;46.66729;6.53565
9400;Rorschach;SG;47.47564585;9.495378085
9404;Rorschacherberg;SG;47.46657074;9.504811189
9402;Mörschwil;SG;47.46757998;9.426597017
9403;Goldach;SG;47.47363956;9.468344827
9405;Wienacht-Tobel;AR;47.464755;9.54251
9410;Heiden;AR;47.44120463;9.534001449
9411;Reute AR;AR;47.410187;9.52913
9413;Oberegg;AI;47.41694125;9.558062195
9414;Schachen b. Reute;AR;47.425965;9.560574
1316;Chevilly;VD;46.641831;6.471855
9422;Staad SG;SG;47.477544;9.542933
9423;Altenrhein;SG;47.479148;9.54923179
9424;Rheineck;SG;47.47004421;9.583953478
9425;Thal;SG;47.47835326;9.55731623
9426;Lutzenberg;AR;47.459378;9.561572
9427;Wolfhalden;AR;47.44968068;9.561135288
9428;Walzenhausen;AR;47.44352868;9.597985391
9430;St.Margrethen;SG;47.447743;9.626463
1337;Vallorbe;VD;46.70785731;6.371397542
9434;Au SG;SG;47.426208;9.638677
9435;Heerbrugg;SG;47.389906;9.63728973
9436;Balgach;SG;47.40088029;9.60854556
9437;Marbach SG;SG;47.385836;9.579298
9450;Lüchingen;SG;47.356451;9.538097
9442;Berneck;SG;47.42465639;9.613112815
9443;Widnau;SG;47.40470854;9.639751309
9444;Diepoldsau;SG;47.38400051;9.647511707
9445;Rebstein;SG;47.39358253;9.590280016
9451;Kriessern;SG;47.36422;9.60588
9452;Hinterforst;SG;47.358674;9.53255
9453;Eichberg;SG;47.348003;9.525434
9462;Montlingen;SG;47.334015;9.583404
9463;Oberriet SG;SG;47.332828;9.565198
9464;Rüthi SG;SG;47.285287;9.534795837
9465;Salez;SG;47.23229;9.499955315
9466;Sennwald;SG;47.24390497;9.477273866
9467;Frümsen;SG;47.245137;9.473477
9468;Sax;SG;47.234197;9.445347521
9469;Haag (Rheintal);SG;47.20979;9.489725
9470;Buchs SG;SG;47.157489;9.459051
9472;Grabs;SG;47.16830454;9.394873605
1338;Ballaigues;VD;46.73490634;6.410294061
9473;Gams;SG;47.21154575;9.430651489
9475;Sevelen;SG;47.12967837;9.458870012
9476;Weite;SG;47.092435;9.497664
9477;Trübbach;SG;47.038302;9.476325527
9478;Azmoos;SG;47.080297;9.476689
9479;Oberschan;SG;47.099101;9.474586
9485;Nendeln;FL;47.19857;9.56314
9486;Schaanwald;FL;47.21154;9.56242
9487;Gamprin-Bendern;FL;47.20642;9.526638
9488;Schellenberg;FL;47.235245;9.555973
9490;Vaduz;FL;47.137866;9.521866
9491;Ruggell;FL;47.243351;9.54011
9492;Eschen;FL;47.203232;9.532155
9493;Mauren FL;FL;47.211726;9.563943
9494;Schaan;FL;47.148091;9.566619
9495;Triesen;FL;47.083263;9.566739
1341;Orient;VD;46.60108;6.237835
9496;Balzers;FL;47.095017;9.557163
9497;Triesenberg;FL;47.116138;9.587993
9500;Wil SG;SG;47.459015;9.043992
9502;Braunau;TG;47.50431862;9.069074084
9503;Stehrenberg;TG;47.523265;9.088735
9504;Friltschen;TG;47.539601;9.084183
1346;Les Bioux;VD;46.615355;6.259954
9506;Lommis;TG;47.518995;8.99308
9507;Stettfurt;TG;47.525163;8.956611
9508;Weingarten-Kalth;TG;47.521891;8.985087
9512;Rossrüti;SG;47.474182;9.060883
9514;Wuppenau;TG;47.494121;9.117685
9515;Hosenruck;TG;47.49059;9.12221
1344;L'Abbaye;VD;46.63614;6.311316
9517;Mettlen;TG;47.535427;9.109564072
9565;Rothenhausen;TG;47.53936;9.095428
9523;Züberwangen;SG;47.46586;9.085035
9524;Zuzwil SG;SG;47.470434;9.097565
9525;Lenggenwil;SG;47.474669;9.14953
9526;Zuckenriet;SG;47.483062;9.141638677
9527;Niederhelfenschwil;SG;47.47838254;9.165942122
9532;Rickenbach TG;TG;47.447062;9.043663
9533;Kirchberg SG;SG;47.403938;8.981478
9534;Gähwil;SG;47.397445;9.003265
1342;Le Pont;VD;46.667344;6.309739749
9535;Wilen TG;TG;47.44583;9.021818
9536;Schwarzenbach SG;SG;47.439049;9.07369
9542;Münchwilen TG;TG;47.479282;8.988621
9543;St. Margarethen TG;TG;47.490181;9.00223
9545;Wängi;TG;47.49329054;8.95783697
9546;Tuttwil;TG;47.483576;8.937002
9547;Wittenwil;TG;47.503089;8.921582
9548;Matzingen;TG;47.52665262;8.92963363
9552;Bronschhofen;SG;47.48133582;9.049661343
1343;Les Charbonnières;VD;46.666869;6.318055902
9553;Bettwiesen;TG;47.49767268;9.01893898
9554;Tägerschen;TG;47.508942;9.030192
9555;Tobel-Tägerschen;TG;47.5167;9.03333
9556;Affeltrangen;TG;47.53245804;9.045850226
9562;Märwil;TG;47.503653;9.086364233
1345;Le Lieu;VD;46.66169;6.279332
9573;Littenheid;TG;47.44104;9.0087
9601;Lütisburg Station;SG;47.384629;9.072636
9602;Bazenheid;SG;47.397779;9.065083615
9606;Bütschwil;SG;47.35274985;9.069243637
9607;Mosnang;SG;47.35007267;9.009238942
9608;Ganterschwil;SG;47.378917;9.091404
1347;Le Sentier;VD;46.620172;6.233431548
9612;Dreien;SG;47.372931;9.017681
9613;Mühlrüti;SG;47.362902;8.982536282
9614;Libingen;SG;47.328755;9.022905
9615;Dietfurt;SG;47.34593;9.080221
9620;Lichtensteig;SG;47.32479308;9.096766738
9621;Oberhelfenschwil;SG;47.349695;9.111466
9622;Krinau;SG;47.316735;9.050454
9630;Wattwil;SG;47.2906981;9.087226238
9631;Ulisbach;SG;47.285443;9.105354
9642;Ebnat-Kappel;SG;47.24478803;9.130732744
9643;Krummenau;SG;47.223327;9.164729818
9650;Nesslau;SG;47.206381;9.200459689
9651;Ennetbühl;SG;47.240203;9.211041
9655;Stein SG;SG;47.20008;9.219689
9652;Neu St. Johann;SG;47.229698;9.194419
9656;Alt St.Johann;SG;47.184002;9.280458
9657;Unterwasser;SG;47.200042;9.295517767
9658;Wildhaus;SG;47.21688015;9.353220457
3185;Schmitten FR;FR;46.846782;7.242022
3113;Rubigen;BE;46.89969596;7.544924634
6304;Zug;ZG;47.14999395;8.523302136
1348;Le Brassus;VD;46.582205;6.218661128
6911;Campione;IT;45.969311;8.974059
8238;Büsingen;DE;47.699728;8.693445
6302;Zug;ZG;47.14999395;8.523302136
6303;Zug;ZG;47.14999395;8.523302136
1289;Genève Serv. Spéc.;GE;46.196049;6.190992
7003;Chur Postauto;GR;46.849579;9.53225
3024;Bern;BE;46.948021;7.44821
1306;Daillens;VD;46.628558;6.549613
1303;Penthaz;VD;46.59875742;6.541283954
1308;La Chaux (Cossonay);VD;46.620473;6.450495
1313;Ferreyres;VD;46.654285;6.478313
1321;Arnex-sur-Orbe;VD;46.684973;6.515581
1318;Pompaples;VD;46.672777;6.516883
1017;Lausanne Veillon;VD;46.519588;6.63234
1099;Montpreveyres Foto;VD;46.576008;6.745942
1312;Eclépens;VD;46.65147835;6.542880624
3030;Bern;BE;46.948021;7.44821
1031;Mex VD;VD;46.572937;6.543879
1734;Tentlingen;FR;46.763994;7.198929
1029;Villars-Sainte-Croix;VD;46.565837;6.560968
1400;Cheseaux-Noréaz;VD;46.77427297;6.637107339
9101;Herisau;AR;47.3851;9.27817
1329;Bretonnières;VD;46.715272;6.470298
1322;Croy;VD;46.685152;6.48278
3044;Innerberg;BE;46.979016;7.333100549
8288;Kreuzlingen Sonder;TG;47.634792;9.145986
1323;Romainmôtier-Envy;VD;46.684682;6.461046
1324;Premier;VD;46.708039;6.441932
1325;Vaulion;VD;46.687029;6.384448
1326;Juriens;VD;46.68108;6.431743
8317;Tagelswangen;ZH;47.430522;8.672252
6908;Massagno Caselle;TI;46.011929;8.94698
6009;Luzern;LU;47.049545;8.304375
1350;Orbe;VD;46.72701082;6.543042377
6910;Lugano;TI;46.004539;8.95556
1051;Mont-Lausanne Poly;VD;46.519428;6.63345
5232;Villigen PSI;AG;47.53762;8.2252
6349;Baar;ZG;47.194725;8.526297
1352;Agiez;VD;46.71808;6.508968
1353;Bofflens;VD;46.701731;6.49527
1595;Clavaleyres;BE;46.894717;7.088361
2715;Monible;BE;47.270148;7.185734
1354;Montcherand;VD;46.733962;6.512095
1470;Bollion;FR;46.84964548;6.856675342
1534;Chapelle (Broye);FR;46.773586;6.856818
1473;Châtillon FR;FR;46.832977;6.822625
1475;Forel FR;FR;46.781084;6.720421
1483;Frasses;FR;46.82679;6.863445
1566;Les Friques;FR;46.891611;6.903848
1355;L'Abergement;VD;46.750606;6.498658
1484;Granges-de-Vesin;FR;46.799433;6.850316859
1541;Morens FR;FR;46.833606;6.86092
1528;Praratoud;FR;46.739704;6.849903
1565;Vallon;FR;46.874029;6.968963
1356;Les Clées;VD;46.732951;6.471261
1680;Berlens;FR;46.699726;6.915691
1670;Bionnens;FR;46.62397084;6.851551517
1675;Blessens;FR;46.616428;6.849407771
1608;Chapelle (Glâne);FR;46.562115;6.862491
1694;Chavannes-Orsonnen;FR;46.700006;7.016817939
1697;Les Ecasseys;FR;46.620669;6.911166
1681;Hennens;FR;46.685092;6.8875
1357;Lignerolle;VD;46.746825;6.447387
1688;Lieffrens;FR;46.636339;6.901256
1687;La Magne;FR;46.634992;6.931891
1674;Montet (Glâne);FR;46.639257;6.836437
1686;La Neirigue;FR;46.670081;6.973767
1653;Châtel-sur-Montsalvens;FR;46.617184;7.126975
1358;Valeyres-sous-Rances;VD;46.747154;6.529419
1625;Maules;FR;46.638724;6.990492
1652;Villarbeney;FR;46.624826;7.114274
1666;Villars-sous-Mont;FR;46.531556;7.106078
1730;Ecuvillens;FR;46.74982;7.083637445
1724;Essert FR;FR;46.738657;7.141011
1726;Farvagny-le-Petit;FR;46.72770391;7.066274
1439;Rances;VD;46.765853;6.524146
1727;Magnedens;FR;46.74142;7.08987
1723;Pierrafortscha;FR;46.77600735;7.149204575
1695;Rueyres-St-Laurent;FR;46.716864;7.01663796
1721;Cormérod;FR;46.854733;7.080615
1373;Chavornay;VD;46.70654715;6.56893779
1716;Oberschrot;FR;46.663286;7.281774214
1719;Zumholz;FR;46.757378;7.275161
1609;Besencens;FR;46.582988;6.8814
1624;Grattavache;FR;46.597601;6.920266
1580;Oleyres;VD;46.88466199;7.038345434
1376;Eclagnens;VD;46.646263;6.59021
1421;Grandevent;VD;46.843028;6.592088
1428;Mutrux;VD;46.880948;6.718037
1423;Romairon;VD;46.842571;6.635012
1682;Lovatens;VD;46.692084;6.864827
1513;Rossenges;VD;46.63734;6.753961
1683;Sarzens;VD;46.668609;6.858015
1607;Les Tavernes;VD;46.549122;6.835247
1610;Vuibroye;VD;46.56187665;6.805319142
1372;Bavois;VD;46.681193;6.566261
1554;Rossens VD;VD;46.742578;6.929186
1525;Seigneux;VD;46.649679;8.733607
1436;Chamblon;VD;46.769062;6.605071
1415;Démoret;VD;46.747617;6.756717
1443;Essert-sous-Champvent;VD;46.783517;6.563703
1374;Corcelles-sur-Chavornay;VD;46.70035;6.604056
1432;Gressy;VD;46.737334;6.625156
1413;Oppens;VD;46.715111;6.695104
1412;Ursins;VD;46.734547;6.665983
1404;Villars-Epeney;VD;46.77044;6.691131
2027;Montalchez;NE;46.886716;6.747247
1375;Penthéréaz;VD;46.678332;6.605868
2933;Damphreux;JU;47.26598;7.091707
3429;Hellsau;BE;47.142335;7.646911
3632;Niederstocken;BE;46.69826;7.569427
8774;Leuggelbach;GL;46.988037;9.032806
1401;Yverdon-les-Bains;VD;46.78311;6.650975346
5058;Wiliberg;AG;47.26538;8.01557
3940;Steg;VS;46.324185;7.76288
9498;Planken;FL;47.176204;9.579345
1626;Treyfayes;FR;46.650697;6.941994218
8801;Thalwil;ZH;47.294736;8.564708
1416;Pailly;VD;46.700051;6.675571
1418;Vuarrens;VD;46.683532;6.645054
1420;Fiez;VD;46.830572;6.609864
1453;Mauborget;VD;46.842478;6.558819
1429;Giez;VD;46.810857;6.609285
6341;Baar;ZG;47.194725;8.526297
6342;Baar;ZG;47.19543532;8.537081334
1430;Orges;VD;46.807656;6.583351
9029;St. Gallen;SG;47.426479;9.37605
1585;Bellerive VD;VD;46.908054;6.833008
1431;Vugelles-La Mothe;VD;46.831939;6.594341
1709;Fribourg;FR;46.80418039;7.159743642
8879;Pizolpark (Mels);SG;47.041692;9.433649
1405;Pomy;VD;46.755703;6.66845
1406;Cronay;VD;46.754431;6.699215
8118;Pfaffhausen;ZH;47.368644;8.627021
5601;Lenzburg Sonderdst;AG;47.397228;8.187057
1091;Chenaux;VD;46.50336728;6.721974017
9028;St. Gallen CV AG;SG;47.426479;9.37605
9027;St. Gallen;SG;47.426479;9.37605
1408;Prahins;VD;46.734973;6.732908
1623;La Rougève;FR;46.56985582;6.955708042
1811;Vevey;VD;46.458912;6.84716
3609;Thun;BE;46.756967;7.630185
1409;Chanéaz;VD;46.727376;6.744256
1775;Mannens;FR;46.783288;6.984388289
1414;Rueyres;VD;46.696737;6.74929
1427;Bonvillars;VD;46.848709;6.669699
1424;Champagne;VD;46.835654;6.651905
8070;Zürich;ZH;47.369091;8.53801
8071;Zürich CS PZ;ZH;47.3461;8.51975
1631;Bulle;FR;46.618603;7.057381
3040;Bern;BE;46.948021;7.44821
4040;Basel;BL;47.41528;8.346665
6007;Luzern;LU;47.049545;8.304375
8759;Netstal;GL;47.065641;9.057393
9020;St. Gallen;SG;47.426479;9.37605
1422;Grandson;VD;46.81462574;6.644448978
8079;Zürich;ZH;47.38282396;8.530806726
1425;Onnens VD;VD;46.84819;6.673165
4573;Lohn-Ammannsegg;SO;47.17335805;7.527820834
9026;St. Gallen K AG;SG;47.426479;9.37605
1426;Concise;VD;46.86706845;6.717382094
6031;Ebikon;LU;47.081655;8.34099
6021;Emmenbrücke 1;LU;47.083439;8.274217
6391;Engelberg;OW;46.820989;8.404392
6281;Hochdorf;LU;47.166978;8.289325
6011;Kriens;LU;47.033805;8.279205
6061;Sarnen 1;OW;46.8957815;8.2455919
6371;Stans;NW;46.95725;8.365905
6431;Schwyz;SZ;47.021667;8.652429
9025;St. Gallen Quelle;SG;47.187502;8.497257
6907;Lugano 7 Caselle;TI;45.998679;8.948092
1240;Genève;GE;46.203819;6.13993
9471;Buchs SG 1;SG;47.168262;9.485518
1530;Payerne Caserne;VD;46.81914323;6.934742512
1433;Suchy;VD;46.718904;6.602005
9401;Rorschach;SG;47.47564585;9.495378085
9501;Wil SG 1;SG;47.455517;9.052056
1434;Ependes VD;VD;46.742699;6.596881
1435;Essert-Pittet;VD;46.726949;6.578744
1437;Suscévaz;VD;46.76079;6.585026
4509;Solothurn;SO;47.210542;7.536927
1438;Mathod;VD;46.75963836;6.564966949
9420;Rheineck Intermed;SG;47.480606;9.578523
4070;Basel;BS;47.559662;7.58053
1441;Valeyres-sous-Montagny;VD;46.798093;6.603897
8609;Schwerzenbach;ZH;47.38254;8.657335
1442;Montagny-près-Yverdon;VD;46.789801;6.606159
6602;Muralto;TI;46.172773;8.80095
6161;Entlebuch;LU;46.992802;8.064999
9201;Gossau SG;SG;47.417149;9.25921
8510;Frauenfeld;TG;47.55619;8.89581
3050;Bern;BE;46.948021;7.44821
1445;Vuiteboeuf;VD;46.803379;6.552492
1446;Baulmes;VD;46.78767187;6.499437821
1450;Sainte-Croix;VD;46.82421;6.50105
1700;Fribourg Caserne;FR;46.80418039;7.159743642
8086;Zürich R Digest;ZH;47.3461;8.51975
1630;Bulle 1;FR;46.60752674;7.04614631
1452;Les Rasses;VD;46.828968;6.538816
8085;Zürich Versich.;ZH;47.3461;8.51975
2075;Thielle-Wavre;NE;47.019356;7.020211
1462;Yvonand;VD;46.79035206;6.736051791
1463;Rovray;VD;46.785768;6.766508
1464;Chavannes-le-Chêne;VD;46.76694;6.768111
1468;Cheyres;FR;46.81149;6.785646
1474;Châbles;FR;46.821238;6.810073
1482;Cugy FR;FR;46.809002;6.861591
1485;Nuvilly;FR;46.780232;6.830705
1486;Vuissens;FR;46.731327;6.768336
1537;Champtauroz;VD;46.757145;6.783745
1538;Treytorrens (Payerne);VD;46.772986;6.801119
1489;Murist;FR;46.79397;6.802546
1068;Les Monts-de-Pully;VD;46.536285;6.689425
2010;Neuchâtel OFS;NE;46.988617;6.897219
8285;Kreuzlingen Ifolor;TG;47.634792;9.145986
1512;Chavannes-sur-Moudon;VD;46.65919;6.813108
4039;Basel;BS;47.559662;7.58053
1514;Bussy-sur-Moudon;VD;46.689729;6.809362
1522;Oulens-sur-Lucens;VD;46.70755941;6.814236779
1515;Villars-le-Comte;VD;46.696228;6.785907
2510;Biel/Bienne DistBa;BE;47.14381;7.24868
5510;Hunzenschwil DistB;AG;47.39275;8.128335
8210;Schaffhausen DistB;SH;47.697472;8.63223
9510;Wil SG Dist Ba;SG;47.455517;9.052056
1521;Curtilles;VD;46.697767;6.843984
1523;Granges-près-Marnand;VD;46.76433;6.886437
1527;Villeneuve FR;FR;47.658505;8.752827
1529;Cheiry;FR;46.753116;6.839812
1752;Villars-Glâne Dist;FR;46.79435761;7.125136662
1532;Fétigny;FR;46.792397;6.912043
1533;Ménières;FR;46.784934;6.884994
1536;Combremont-le-Petit;VD;46.746177;6.819589
1526;Forel-sur-Lucens;VD;46.722221;6.823914
1542;Rueyres-les-Prés;FR;46.856665;6.910914
1543;Grandcour;VD;46.873824;6.932124
1544;Gletterens;FR;46.900255;6.931024
1545;Chevroux;VD;46.888696;6.906779
1551;Vers-chez-Perrin;VD;46.797449;6.941987
1552;Trey;VD;46.774843;6.921809
5018;Erlinsbach;AG;47.407882;7.992814
1553;Châtonnaye;FR;46.752828;6.938321
1310;Daillens Dist Ba;VD;46.620602;6.54867
1555;Villarzel;VD;46.743982;6.906826
8098;Zürich;ZH;47.369091;8.53801
8066;Zürich;ZH;47.38282396;8.530806726
1535;Combremont-le-Grand;VD;46.764909;6.821153
4620;Härkingen PZ;SO;47.312012;7.813962
8183;Bülach Dist Ba;ZH;47.516678;8.526242
8325;Effretikon Dist Ba;ZH;47.437798;8.696654
8520;Frauenfeld PZ;TG;47.55619;8.89581
8343;Hinwil Dist Ba;ZH;47.289944;8.820842
8818;Horgen Dist Ba;ZH;47.242153;8.607008
1562;Corcelles-près-Payerne;VD;46.836773;6.966206
1563;Dompierre FR;FR;46.85493;6.989638
6871;Mendrisio CS;TI;45.873295;8.976949
1564;Domdidier;FR;46.86264205;7.016069311
8087;Zürich;ZH;47.369091;8.53801
1567;Delley;FR;46.914464;6.968416
1568;Portalban;FR;46.8994;6.95692819
1582;Donatyre;VD;46.872277;7.060731
1583;Villarepos;FR;46.882019;7.078231
4078;Basel Reader's D.;BS;47.559662;7.58053
1584;Villars-le-Grand;VD;46.904101;6.998655
1586;Vallamand;VD;46.932357;7.036886
1587;Montmagny;VD;46.909053;7.018484
1589;Chabrey;VD;46.929702;6.982166
1588;Cudrefin;VD;46.95214124;7.027057514
6305;Zug 5 Dist Ba;ZG;47.190525;8.475174
9024;St. Gallen;SG;47.426479;9.37605
4609;Olten;SO;47.352119;7.904029
8015;Zürich 15;ZH;47.369091;8.53801
1818;Montreux Redoute;VD;46.43169;6.91051
8540;Frauenfeld ST PP 1;TG;47.561954;8.872665
8530;Frauenfeld CALL;TG;47.55619;8.89581
4640;Härkingen ST PP 1;SO;47.312012;7.813962
4630;Härkingen CALL;SO;47.312012;7.813962
1330;Daillens CALL;VD;46.620602;6.54867
1320;Daillens ST PP 1;VD;43.865559;126.486488
8198;Rümlang Voice Pub.;ZH;47.452332;8.52807
1524;Marnand;VD;46.76067;6.901661
1090;La Croix (Lutry);VD;46.516119;6.702551
1440;Montagny-Chamard;VD;46.244308;5.218539
4065;Basel SBB Cargo AG;BS;47.548721;7.58769
1070;Puidoux;VD;46.508573;6.784104
1072;Forel (Lavaux);VD;46.53789213;6.762848763
1617;Tatroz;FR;46.535052;6.880472
1614;Granges (Veveyse);FR;46.524317;6.80516
1615;Bossonnens;FR;46.52893924;6.848143108
1616;Attalens;FR;46.51203879;6.857408139
8075;Zürich;ZH;47.369091;8.53801
1618;Châtel-Saint-Denis;FR;46.521521;6.945905
4080;Basel;BS;47.559662;7.58053
6039;Root Längenbold;LU;47.106342;8.378017
1619;Les Paccots;FR;46.522506;6.943916
1627;Vaulruz;FR;46.61472609;6.98626375
1628;Vuadens;FR;46.60840191;7.004708602
1633;Vuippens;FR;46.656244;7.049728
1642;Sorens;FR;46.672535;7.044561
1643;Gumefens;FR;46.67729;7.07685
1644;Avry-devant-Pont;FR;46.685279;7.086251
4089;Basel;BS;47.559662;7.58053
1645;Le Bry;FR;46.699477;7.0830203
1646;Echarlens;FR;46.648904;7.07688
8068;Zürich;ZH;47.369091;8.53801
1647;Corbières;FR;46.65375;7.116222
1648;Hauteville;FR;46.66819;7.130085
4033;Basel;BS;47.5596145;7.5806107
1340;Daillens;VD;46.620602;6.54867
1656;Im Fang;FR;46.605853;7.267483
8186;Bülach;ZH;47.517685;8.541009
4042;Basel PF OC;BL;47.548721;7.58769
1657;Abländschen;BE;46.565187;7.307402871
1654;Cerniat FR;FR;46.664901;7.20093
1651;Villarvolard;FR;46.64487;7.116732
4083;Basel;BS;47.559662;7.58053
4084;Basel;BS;47.559662;7.58053
4085;Basel;BS;47.559662;7.58053
4086;Basel;BS;47.559662;7.58053
4087;Basel;BS;47.559662;7.58053
4088;Basel;BS;47.559662;7.58053
8081;Zürich;ZH;47.369091;8.53801
1638;Morlon;FR;46.623573;7.086305
4092;Basel SPI AS 22;BS;47.548721;7.58769
4093;Basel SPI AS 23;BS;47.548721;7.58769
1663;Moléson-s-Gruyères;FR;46.577701;7.080487
4094;Basel SPI AS 24;BS;47.559662;7.58053
4095;Basel SPI AS 25;BS;47.559662;7.58053
4096;Basel SPI AS 26;BS;47.559662;7.58053
8901;Urdorf;ZH;47.386626;8.428093
1632;Riaz;FR;46.64227315;7.042434544
1634;La Roche;FR;46.691269;7.158598
1649;Pont-la-Ville;FR;46.700951;7.110024
1635;La Tour-de-Trême;FR;46.625008;7.058629515
1636;Broc;FR;46.60033394;7.119298332
3041;Bern;BE;46.991879;7.39928
6008;Luzern;LU;47.049545;8.304375
4041;Basel;BS;47.559662;7.58053
1637;Charmey;FR;46.598926;7.199832
9489;Vaduz;FL;47.1410759;9.5214817
4551;Derendingen;SO;47.200335;7.59006
1661;Le Pâquier FR;FR;46.591326;7.03636
1665;Estavannens;FR;46.573161;7.099881025
1667;Enney;FR;46.572411;7.083570437
8109;Kloster Fahr;AG;47.40868;8.43868
6346;Baar 3;ZG;30.923941;109.378487
3085;Wabern Weihnachten;BE;46.9288883;7.4513849
1919;Martigny Mutuel;VS;46.101372;7.07291
8096;Zürich IBRS local;ZH;47.377041;8.53951
4808;Zofingen PF;AG;47.28862;7.94631
4807;Zofingen PF;AG;47.28862;7.94631
9210;Gossau SG VDS;SG;47.41441;9.25495
1311;Eclépens DMIP;VD;46.651089;6.52899
4611;Härkingen DMIP;SO;47.30904;7.817
8011;Zürich DMIP;ZH;47.377041;8.53951
8060;Zürich Flughafen;ZH;47.3461;8.51975
1678;Siviriez;FR;46.65219333;6.886285108
1679;Villaraboud;FR;46.659577;6.911987
1676;Chavannes-Forts;FR;46.659914;6.895357
1677;Prez-vers-Siviriez;FR;46.638405;6.87385
6333;Hünenberg See;ZG;47.175838;8.42705
4621;Härkingen DSAG;SO;47.30904;7.817
4809;Zofingen PF;AG;47.28862;7.94631
4810;Zofingen PF GLKB;AG;47.28862;7.94631
8059;Zürich 59 EO;ZH;47.3690239;8.5380326
1696;Vuisternens-en-Ogoz;FR;46.704202;7.055859
1684;Mézières FR;FR;46.683134;6.894757
1685;Villariaz;FR;46.664546;6.940853
1689;Le Châtelard;FR;46.675505;6.989103
1692;Massonnens;FR;46.694908;6.971642
1612;Ecoteaux;VD;46.544434;6.854078
1613;Maracon;VD;46.553065;6.878638
1611;Le Crêt-p-Semsales;FR;46.6;6.93333
1699;Bouloz;FR;46.598417;6.869561699
1702;Fribourg;FR;46.80418039;7.159743642
1704;Fribourg;FR;46.80418039;7.159743642
